item_id,template_id
225917,1822.
224659,1824.
224660,1824.
224661,1824.
224662,1824.
224663,1824.
224664,1824.
224665,1824.
224666,1824.
224667,1824.
224668,1824.
224669,1824.
224670,1824.
224671,1824.
224672,1824.
224673,1824.
219468,1825.
219469,1825.
219470,1825.
219471,1825.
219472,1825.
219473,1825.
219474,1825.
219475,1825.
219476,1825.
219477,1825.
224674,1826.
224675,1826.
224676,1826.
224677,1826.
224678,1826.
224679,1826.
224680,1826.
224681,1826.
224682,1826.
224683,1826.
224684,1826.
224685,1826.
224686,1826.
224687,1826.
224688,1826.
225918,1829.
225919,1829.
225920,1829.
225921,1829.
225922,1829.
225923,1829.
225924,1829.
225925,1829.
225926,1829.
225927,1829.
224689,1830.
224690,1830.
224691,1830.
224692,1830.
224693,1830.
224694,1830.
224695,1830.
224696,1830.
224697,1830.
224698,1830.
224699,1830.
224700,1830.
224701,1830.
224702,1830.
224703,1830.
222912,1832.
222913,1832.
222914,1832.
222915,1832.
222916,1832.
222917,1832.
222918,1832.
222919,1832.
222920,1832.
222921,1832.
222922,1832.
222923,1832.
222924,1832.
222925,1832.
222926,1832.
224704,1833.
224705,1833.
224706,1833.
224707,1833.
224708,1833.
224709,1833.
224710,1833.
224711,1833.
224712,1833.
224713,1833.
224714,1835.
224715,1835.
224716,1835.
224717,1835.
224718,1835.
224719,1835.
224720,1835.
224721,1835.
224722,1835.
224723,1835.
224724,1835.
224725,1835.
224726,1835.
224727,1835.
224728,1835.
224729,1836.
224730,1836.
224731,1836.
224732,1836.
224733,1836.
224734,1836.
224735,1836.
224736,1836.
224737,1836.
224738,1836.
224739,1837.
224740,1837.
224741,1837.
224742,1837.
224743,1837.
224744,1837.
224745,1837.
224746,1837.
224747,1837.
224748,1837.
216562,1892.
216563,1892.
216564,1892.
216565,1892.
216566,1892.
216567,1892.
216568,1892.
216569,1892.
216570,1892.
216571,1892.
216572,1893.
216573,1893.
216574,1893.
216575,1893.
216576,1893.
216577,1893.
216578,1893.
216579,1893.
216580,1893.
216581,1893.
216582,1894.
216583,1894.
216584,1894.
216585,1894.
216586,1894.
216587,1894.
216588,1894.
216589,1894.
216590,1894.
216591,1894.
216612,1896.
216613,1896.
216614,1896.
216615,1896.
216616,1896.
216617,1896.
216618,1896.
216619,1896.
216620,1896.
216621,1896.
225973,1898.
225974,1898.
225975,1898.
225976,1898.
225977,1898.
225978,1898.
225979,1898.
225980,1898.
225981,1898.
225982,1898.
225983,1898.
225984,1898.
225985,1898.
225986,1898.
225987,1898.
222937,1900.
222938,1900.
222939,1900.
222940,1900.
222941,1900.
222942,1900.
222943,1900.
222944,1900.
222945,1900.
222946,1900.
224914,1901.
224915,1901.
224916,1901.
224917,1901.
224918,1901.
222947,1901.
222948,1901.
222949,1901.
222950,1901.
222951,1901.
222952,1902.
222953,1902.
222954,1902.
222955,1902.
222956,1902.
222957,1902.
222958,1902.
222959,1902.
222960,1902.
222961,1902.
222962,1903.
222963,1903.
222964,1903.
222965,1903.
222966,1903.
222967,1903.
222968,1903.
222969,1903.
222970,1903.
222971,1903.
222972,1904.
222973,1904.
222974,1904.
222975,1904.
222976,1904.
222977,1904.
222978,1904.
222979,1904.
222980,1904.
222981,1904.
222982,1905.
222983,1905.
222984,1905.
222985,1905.
222986,1905.
222987,1906.
222988,1906.
222989,1906.
222990,1906.
222991,1906.
222992,1907.
222993,1907.
222994,1907.
222995,1907.
222996,1907.
222997,1907.
222998,1907.
222999,1907.
223000,1907.
223001,1907.
216742,2580.
216743,2580.
216744,2580.
216745,2580.
216746,2580.
216747,2580.
216748,2580.
216749,2580.
216750,2580.
216751,2580.
216752,2582.
216753,2582.
216754,2582.
216755,2582.
216756,2582.
216757,2582.
216758,2582.
216759,2582.
216760,2582.
216761,2582.
216762,2583.
216763,2583.
216764,2583.
216765,2583.
216766,2583.
216767,2584.
216768,2584.
216769,2584.
216770,2584.
216771,2584.
216772,2587.
216773,2587.
216774,2587.
216775,2587.
216776,2587.
219538,2603.
219539,2603.
219540,2603.
219541,2603.
219542,2603.
219543,2603.
219544,2603.
219545,2603.
219546,2603.
219547,2603.
216777,2608.
216778,2608.
216779,2608.
216780,2608.
216781,2608.
216782,2608.
216783,2608.
216784,2608.
216785,2608.
216786,2608.
224615,101.
224616,101.
224617,101.
224618,101.
224619,101.
224620,101.
224621,101.
224622,101.
224623,101.
224624,101.
224625,101.
224626,101.
224627,101.
224628,101.
224629,101.
224630,101.
216592,1895.
216593,1895.
216594,1895.
216595,1895.
216596,1895.
216597,1895.
216598,1895.
216599,1895.
216600,1895.
216601,1895.
216602,1895.
216603,1895.
216604,1895.
216605,1895.
216606,1895.
216607,1895.
216608,1895.
216609,1895.
216610,1895.
216611,1895.
224631,874.
224632,874.
224633,874.
224634,874.
224635,874.
224636,874.
224637,874.
224638,874.
224639,874.
224640,874.
224641,874.
224642,874.
224643,874.
224644,874.
224645,874.
224646,874.
224647,874.
224648,874.
224649,874.
224650,874.
224651,874.
219666,879.
219667,879.
219668,879.
219669,879.
219670,879.
219671,879.
219672,879.
219673,879.
219674,879.
219675,879.
219676,879.
219677,879.
219678,879.
219679,879.
219680,879.
219681,879.
219682,879.
219683,879.
219684,879.
219685,879.
219686,879.
219478,1840.
219479,1840.
219480,1840.
219481,1840.
219482,1840.
219483,1840.
219484,1840.
219485,1840.
219486,1840.
219487,1840.
219488,1840.
219489,1840.
219490,1840.
219491,1840.
219492,1840.
222927,1841.
222928,1841.
222929,1841.
222930,1841.
222931,1841.
222932,1841.
222933,1841.
222934,1841.
222935,1841.
222936,1841.
224749,1842.
224750,1842.
224751,1842.
224752,1842.
224753,1842.
224754,1842.
224755,1842.
224756,1842.
224757,1842.
224758,1842.
219493,1843.
219494,1843.
219495,1843.
219496,1843.
219497,1843.
219498,1843.
219499,1843.
219500,1843.
219501,1843.
219502,1843.
224759,1844.
224760,1844.
224761,1844.
224762,1844.
224763,1844.
224764,1844.
224765,1844.
224766,1844.
224767,1844.
224768,1844.
224769,1848.
224770,1848.
224771,1848.
224772,1848.
224773,1848.
224774,1848.
224775,1848.
224776,1848.
224777,1848.
224778,1848.
224779,1850.
224780,1850.
224781,1850.
224782,1850.
224783,1850.
224784,1850.
224785,1850.
224786,1850.
224787,1850.
224788,1850.
219503,1851.
219504,1851.
219505,1851.
219506,1851.
219507,1851.
219508,1851.
219509,1851.
219510,1851.
219511,1851.
219512,1851.
219513,1851.
219514,1851.
219515,1851.
219516,1851.
219517,1851.
224789,1852.
224790,1852.
224791,1852.
224792,1852.
224793,1852.
225928,1852.
225929,1852.
225930,1852.
225931,1852.
225932,1852.
224794,1854.
224795,1854.
224796,1854.
224797,1854.
224798,1854.
224799,1854.
224800,1854.
224801,1854.
224802,1854.
224803,1854.
225933,1855.
225934,1855.
225935,1855.
225936,1855.
225937,1855.
225938,1855.
225939,1855.
225940,1855.
225941,1855.
225942,1855.
219518,1856.
219519,1856.
219520,1856.
219521,1856.
219522,1856.
219523,1856.
219524,1856.
219525,1856.
219526,1856.
219527,1856.
225943,1858.
225944,1858.
225945,1858.
225946,1858.
225947,1858.
225948,1858.
225949,1858.
225950,1858.
225951,1858.
225952,1858.
225953,1858.
225954,1858.
225955,1858.
225956,1858.
225957,1858.
225958,1858.
225959,1858.
225960,1858.
225961,1858.
225962,1858.
225963,1867.
225964,1867.
225965,1867.
225966,1867.
225967,1867.
225968,1867.
225969,1867.
225970,1867.
225971,1867.
225972,1867.
224804,1869.
224805,1869.
224806,1869.
224807,1869.
224808,1869.
224809,1869.
224810,1869.
224811,1869.
224812,1869.
224813,1869.
224814,1871.
224815,1871.
224816,1871.
224817,1871.
224818,1871.
224819,1871.
224820,1871.
224821,1871.
224822,1871.
224823,1871.
224824,1874.
224825,1874.
224826,1874.
224827,1874.
224828,1874.
224829,1874.
224830,1874.
224831,1874.
224832,1874.
224833,1874.
224834,1874.
224835,1874.
224836,1874.
224837,1874.
224838,1874.
224839,1876.
224840,1876.
224841,1876.
224842,1876.
224843,1876.
224844,1876.
224845,1876.
224846,1876.
224847,1876.
224848,1876.
224849,1876.
224850,1876.
224851,1876.
224852,1876.
224853,1876.
219528,1879.
219529,1879.
219530,1879.
219531,1879.
219532,1879.
219533,1879.
219534,1879.
219535,1879.
219536,1879.
219537,1879.
224854,1884.
224855,1884.
224856,1884.
224857,1884.
224858,1884.
224859,1884.
224860,1884.
224861,1884.
224862,1884.
224863,1884.
224864,1884.
224865,1884.
224866,1884.
224867,1884.
224868,1884.
224869,1884.
224870,1884.
224871,1884.
224872,1884.
224873,1884.
216542,1885.
216543,1885.
216544,1885.
216545,1885.
216546,1885.
216547,1885.
216548,1885.
216549,1885.
216550,1885.
216551,1885.
224874,1887.
224875,1887.
224876,1887.
224877,1887.
224878,1887.
224879,1887.
224880,1887.
224881,1887.
224882,1887.
224883,1887.
224894,1889.
224895,1889.
224896,1889.
224897,1889.
224898,1889.
224899,1889.
224900,1889.
224901,1889.
224902,1889.
224903,1889.
224904,1899.
224905,1899.
224906,1899.
224907,1899.
224908,1899.
224909,1899.
224910,1899.
224911,1899.
224912,1899.
224913,1899.
236922,9701.
236919,9701.
236920,9701.
236921,9701.
236718,4150.
236719,4150.
236720,4150.
236721,4150.
236722,4150.
236723,4151.
236724,4151.
236725,4151.
236726,4151.
236727,4151.
237549,1793.
237550,1793.
237551,1793.
237552,1793.
237553,1793.
237554,1793.
237555,1793.
237556,1793.
237557,1793.
237558,1793.
237649,3594.
237650,3594.
237651,3594.
237652,3594.
237653,3594.
237669,3607.
237670,3607.
237671,3607.
237672,3607.
237673,3607.
237679,3607.
237680,3607.
237681,3607.
237682,3607.
237683,3607.
237674,3607.
237675,3607.
237676,3607.
237677,3607.
237678,3607.
242143,3755.
242144,3755.
242145,3755.
242146,3755.
242147,3755.
242138,3755.
242139,3755.
242140,3755.
242141,3755.
242142,3755.
242133,3755.
242134,3755.
242135,3755.
242136,3755.
242137,3755.
237699,3757.
237700,3757.
237701,3757.
237702,3757.
237703,3757.
237704,3757.
237705,3757.
237706,3757.
237707,3757.
237708,3757.
237709,3757.
237710,3757.
237711,3757.
237712,3757.
237713,3757.
237779,3788.
237780,3788.
237781,3788.
237782,3788.
237783,3788.
237789,3788.
237790,3788.
237791,3788.
237792,3788.
237793,3788.
237784,3788.
237785,3788.
237786,3788.
237787,3788.
237788,3788.
242228,3790.
242229,3790.
242230,3790.
242231,3790.
242232,3790.
242238,3790.
242239,3790.
242240,3790.
242241,3790.
242242,3790.
242233,3790.
242234,3790.
242235,3790.
242236,3790.
242237,3790.
242273,4484.
242274,4484.
242275,4484.
242276,4484.
242277,4484.
242268,4484.
242269,4484.
242270,4484.
242271,4484.
242272,4484.
236887,982.
236888,982.
236889,982.
236890,982.
236891,982.
236892,982.
236893,982.
236894,982.
242300,982.
242301,982.
242302,982.
242303,982.
242304,982.
242305,982.
242306,982.
242307,982.
236895,982.
236896,982.
236897,982.
236898,982.
236899,982.
236900,982.
236901,982.
236902,982.
236903,982.
236904,982.
236905,982.
236906,982.
236907,982.
236908,982.
236909,982.
236910,982.
236911,982.
236912,982.
236913,982.
236914,982.
236915,982.
236916,982.
236917,982.
236918,982.
236728,4465.
236729,4465.
236730,4465.
236731,4465.
236732,4465.
236733,4465.
236734,4465.
236735,4465.
236736,4465.
236737,4465.
236738,4474.
236739,4474.
236740,4474.
236741,4474.
236742,4474.
236743,4474.
236744,4474.
236745,4474.
236746,4474.
236747,4474.
236753,4476.
236754,4476.
236755,4476.
236756,4476.
236757,4476.
236748,4476.
236749,4476.
236750,4476.
236751,4476.
236752,4476.
236768,4485.
236769,4485.
236770,4485.
236771,4485.
236772,4485.
236758,4485.
236759,4485.
236760,4485.
236761,4485.
236762,4485.
236763,4485.
236764,4485.
236765,4485.
236766,4485.
236767,4485.
237484,1770.
237485,1770.
237486,1770.
237487,1770.
237488,1770.
237479,1770.
237480,1770.
237481,1770.
237482,1770.
237483,1770.
237569,3548.
237570,3548.
237571,3548.
237572,3548.
237573,3548.
237574,3551.
237575,3551.
237576,3551.
237577,3551.
237578,3551.
237579,3551.
237580,3551.
237581,3551.
237582,3551.
237583,3551.
237589,3551.
237590,3551.
237591,3551.
237592,3551.
237593,3551.
237584,3551.
237585,3551.
237586,3551.
237587,3551.
237588,3551.
237609,3556.
237610,3556.
237611,3556.
237612,3556.
237613,3556.
237594,3556.
237595,3556.
237596,3556.
237597,3556.
237598,3556.
237599,3556.
237600,3556.
237601,3556.
237602,3556.
237603,3556.
237604,3556.
237605,3556.
237606,3556.
237607,3556.
237608,3556.
237614,3569.
237615,3569.
237616,3569.
237617,3569.
237618,3569.
237619,3569.
237620,3569.
237621,3569.
237622,3569.
237623,3569.
237634,3572.
237635,3572.
237636,3572.
237637,3572.
237638,3572.
237624,3572.
237625,3572.
237626,3572.
237627,3572.
237628,3572.
237629,3572.
237630,3572.
237631,3572.
237632,3572.
237633,3572.
237639,3581.
237640,3581.
237641,3581.
237642,3581.
237643,3581.
237644,3581.
237645,3581.
237646,3581.
237647,3581.
237648,3581.
237654,3597.
237655,3597.
237656,3597.
237657,3597.
237658,3597.
237664,3597.
237665,3597.
237666,3597.
237667,3597.
237668,3597.
237659,3597.
237660,3597.
237661,3597.
237662,3597.
237663,3597.
237684,3609.
237685,3609.
237686,3609.
237687,3609.
237688,3609.
237694,3609.
237695,3609.
237696,3609.
237697,3609.
237698,3609.
237689,3609.
237690,3609.
237691,3609.
237692,3609.
237693,3609.
242158,3760.
242159,3760.
242160,3760.
242161,3760.
242162,3760.
242153,3760.
242154,3760.
242155,3760.
242156,3760.
242157,3760.
242148,3760.
242149,3760.
242150,3760.
242151,3760.
242152,3760.
237729,3762.
237730,3762.
237731,3762.
237732,3762.
237733,3762.
237714,3762.
237715,3762.
237716,3762.
237717,3762.
237718,3762.
237719,3762.
237720,3762.
237721,3762.
237722,3762.
237723,3762.
237724,3762.
237725,3762.
237726,3762.
237727,3762.
237728,3762.
237749,3777.
237750,3777.
237751,3777.
237752,3777.
237753,3777.
237754,3777.
237755,3777.
237756,3777.
237757,3777.
237758,3777.
237759,3777.
237760,3777.
237761,3777.
237762,3777.
237763,3777.
242203,3780.
242204,3780.
242205,3780.
242206,3780.
242207,3780.
242198,3780.
242199,3780.
242200,3780.
242201,3780.
242202,3780.
242193,3780.
242194,3780.
242195,3780.
242196,3780.
242197,3780.
242208,3780.
242209,3780.
242210,3780.
242211,3780.
242212,3780.
237774,3782.
237775,3782.
237776,3782.
237777,3782.
237778,3782.
237764,3782.
237765,3782.
237766,3782.
237767,3782.
237768,3782.
237769,3782.
237770,3782.
237771,3782.
237772,3782.
237773,3782.
242223,3783.
242224,3783.
242225,3783.
242226,3783.
242227,3783.
242213,3783.
242214,3783.
242215,3783.
242216,3783.
242217,3783.
242218,3783.
242219,3783.
242220,3783.
242221,3783.
242222,3783.
242248,3793.
242249,3793.
242250,3793.
242251,3793.
242252,3793.
242243,3793.
242244,3793.
242245,3793.
242246,3793.
242247,3793.
237839,3796.
237840,3796.
237841,3796.
237842,3796.
237843,3796.
237829,3796.
237830,3796.
237831,3796.
237832,3796.
237833,3796.
237834,3796.
237835,3796.
237836,3796.
237837,3796.
237838,3796.
237854,3797.
237855,3797.
237856,3797.
237857,3797.
237858,3797.
237844,3797.
237845,3797.
237846,3797.
237847,3797.
237848,3797.
237849,3797.
237850,3797.
237851,3797.
237852,3797.
237853,3797.
237884,3799.
237885,3799.
237886,3799.
237887,3799.
237888,3799.
237869,3799.
237870,3799.
237871,3799.
237872,3799.
237873,3799.
237874,3799.
237875,3799.
237876,3799.
237877,3799.
237878,3799.
237879,3799.
237880,3799.
237881,3799.
237882,3799.
237883,3799.
236804,38.
236805,38.
236806,38.
236807,38.
236808,38.
236809,38.
236810,38.
236783,38.
236784,38.
236785,38.
236786,38.
236787,38.
236788,38.
236789,38.
236790,38.
236791,38.
236792,38.
236793,38.
236794,38.
236795,38.
236796,38.
236797,38.
236798,38.
236799,38.
236800,38.
236801,38.
236802,38.
236803,38.
242286,979.
242287,979.
242288,979.
242289,979.
242290,979.
242291,979.
242292,979.
242293,979.
242294,979.
242295,979.
242296,979.
242297,979.
242298,979.
242299,979.
241946,161.
241947,161.
241948,161.
241949,161.
241950,161.
241941,161.
241942,161.
241943,161.
241944,161.
241945,161.
236938,165.
236939,165.
236940,165.
236941,165.
236942,165.
242033,1785.
242034,1785.
242035,1785.
242036,1785.
242037,1785.
242043,1785.
242044,1785.
242045,1785.
242046,1785.
242047,1785.
242038,1785.
242039,1785.
242040,1785.
242041,1785.
242042,1785.
237049,2608.
237050,2608.
237051,2608.
237052,2608.
237053,2608.
237048,2608.
243284,2608.
237044,2608.
237045,2608.
237046,2608.
237047,2608.
241992,1760.
241993,1760.
241994,1760.
241995,1760.
241996,1760.
241987,1760.
241988,1760.
241989,1760.
241990,1760.
241991,1760.
237469,1765.
237470,1765.
237471,1765.
237472,1765.
237473,1765.
237474,1765.
237475,1765.
237476,1765.
237477,1765.
237478,1765.
242002,1773.
242003,1773.
242004,1773.
242005,1773.
242006,1773.
241997,1773.
241998,1773.
241999,1773.
242000,1773.
242001,1773.
237504,1778.
237505,1778.
237506,1778.
237507,1778.
237508,1778.
237499,1778.
237500,1778.
237501,1778.
237502,1778.
237503,1778.
237524,1780.
237525,1780.
237526,1780.
237527,1780.
237528,1780.
237519,1780.
237520,1780.
237521,1780.
237522,1780.
237523,1780.
242007,1781.
242008,1781.
242009,1781.
242010,1781.
242019,1781.
242020,1781.
242021,1781.
242022,1781.
242011,1781.
242012,1781.
242013,1781.
242014,1781.
242015,1781.
242016,1781.
242017,1781.
242018,1781.
237529,1782.
237530,1782.
237531,1782.
237532,1782.
237533,1782.
237544,1782.
237545,1782.
237546,1782.
237547,1782.
237548,1782.
237534,1782.
237535,1782.
237536,1782.
237537,1782.
237538,1782.
237539,1782.
237540,1782.
237541,1782.
237542,1782.
237543,1782.
242028,1784.
242029,1784.
242030,1784.
242031,1784.
242032,1784.
242023,1784.
242024,1784.
242025,1784.
242026,1784.
242027,1784.
242053,1786.
242054,1786.
242055,1786.
242056,1786.
242057,1786.
242048,1786.
242049,1786.
242050,1786.
242051,1786.
242052,1786.
242063,1787.
242064,1787.
242065,1787.
242066,1787.
242067,1787.
242058,1787.
242059,1787.
242060,1787.
242061,1787.
242062,1787.
242073,1788.
242074,1788.
242075,1788.
242076,1788.
242077,1788.
242068,1788.
242069,1788.
242070,1788.
242071,1788.
242072,1788.
242088,1789.
242089,1789.
242090,1789.
242091,1789.
242092,1789.
242083,1789.
242084,1789.
242085,1789.
242086,1789.
242087,1789.
242078,1789.
242079,1789.
242080,1789.
242081,1789.
242082,1789.
242098,1791.
242099,1791.
242100,1791.
242101,1791.
242102,1791.
242093,1791.
242094,1791.
242095,1791.
242096,1791.
242097,1791.
237459,1764.
237460,1764.
237461,1764.
237462,1764.
237463,1764.
237464,1764.
237465,1764.
237466,1764.
237467,1764.
237468,1764.
237489,1771.
237490,1771.
237491,1771.
237492,1771.
237493,1771.
237494,1771.
237495,1771.
237496,1771.
237497,1771.
237498,1771.
237514,1779.
237515,1779.
237516,1779.
237517,1779.
237518,1779.
237509,1779.
237510,1779.
237511,1779.
237512,1779.
237513,1779.
252800,375.
252801,375.
252802,375.
252803,375.
252804,375.
252805,375.
252788,375.
252789,375.
252790,375.
252791,375.
252792,375.
252793,375.
252806,375.
252807,375.
252808,375.
252809,375.
252810,375.
252811,375.
252794,375.
252795,375.
252796,375.
252797,375.
252798,375.
252799,375.
252872,975.
252873,975.
252874,975.
252875,975.
252876,975.
252877,975.
252878,975.
252879,975.
252880,975.
252881,975.
252882,975.
252883,975.
252884,975.
252885,975.
255280,975.
255281,975.
255282,975.
255283,975.
255284,975.
255285,975.
255286,975.
243644,89.
243645,89.
243646,89.
243647,89.
243648,89.
243649,89.
243650,89.
243651,89.
243628,89.
243629,89.
243630,89.
243631,89.
243632,89.
243633,89.
243634,89.
243635,89.
243636,89.
243637,89.
243638,89.
243639,89.
243640,89.
243641,89.
243642,89.
243643,89.
243863,911.
243864,911.
243865,911.
243866,911.
243867,911.
243868,911.
255273,969.
255274,969.
255275,969.
255276,969.
255277,969.
255278,969.
255279,969.
252886,979.
252887,979.
252888,979.
252889,979.
252890,979.
252891,979.
252892,979.
243706,2601.
243707,2601.
243708,2601.
243709,2601.
243710,2601.
255259,874.
255260,874.
255261,874.
255262,874.
255263,874.
255264,874.
255265,874.
255266,879.
255267,879.
255268,879.
255269,879.
255270,879.
255271,879.
255272,879.
243657,1852.
243658,1852.
243659,1852.
243660,1852.
243661,1852.
243652,1852.
243653,1852.
243654,1852.
243655,1852.
243656,1852.
243662,1858.
243663,1858.
243664,1858.
243665,1858.
243666,1858.
243667,1858.
243668,1858.
243669,1858.
243670,1858.
243671,1858.
243682,1876.
243683,1876.
243684,1876.
243685,1876.
246588,1876.
243677,1876.
243678,1876.
243679,1876.
243680,1876.
243681,1876.
243672,1876.
243673,1876.
243674,1876.
243675,1876.
243676,1876.
247155,1910.
247156,1910.
247157,1910.
247158,1910.
247159,1910.
247160,1910.
247161,1910.
247162,1910.
247163,1910.
247164,1910.
252758,1942.
252759,1942.
252760,1942.
252761,1942.
252762,1942.
252763,1942.
252764,1942.
252765,1942.
252766,1942.
252767,1942.
231348,55163.
231349,55163.
231350,55163.
231351,55163.
231352,55163.
231353,55163.
231354,55163.
231355,55163.
231356,55163.
231357,55163.
231358,55163.
231359,55163.
231360,55163.
231361,55163.
231362,55163.
231363,55163.
231364,55163.
231365,55163.
231366,55190.
231367,55190.
231368,55190.
231369,55190.
231370,55190.
231371,55190.
231372,55190.
231373,55190.
231374,55190.
231375,55190.
231376,55190.
231377,55190.
231378,55190.
231379,55190.
231380,55190.
231381,55190.
231382,55190.
231383,55190.
231384,55192.
231385,55192.
231386,55192.
231387,55192.
231388,55192.
231389,55192.
231390,55192.
231391,55192.
231392,55192.
231393,55192.
231394,55192.
231395,55192.
231396,55192.
231397,55192.
231398,55192.
231399,55192.
231400,55192.
231401,55192.
231402,55192.
231403,55192.
231404,55192.
231405,55192.
231406,55192.
231407,55192.
231408,55192.
231409,55192.
231410,55192.
255636,55103.
255637,55103.
255638,55103.
255639,55103.
255640,55103.
255641,55103.
255642,55103.
255643,55103.
255644,55103.
255645,55164.
255646,55164.
255647,55164.
255648,55164.
255649,55164.
255650,55164.
255651,55164.
255652,55164.
255653,55164.
255654,55164.
255655,55164.
255656,55164.
255657,55164.
255658,55164.
255659,55164.
255660,55164.
255661,55164.
255662,55164.
255663,55164.
255664,55164.
255665,55164.
255666,55164.
255667,55164.
255668,55164.
255669,55164.
255670,55164.
255671,55164.
255672,55167.
255673,55167.
255674,55167.
255675,55167.
255676,55167.
255677,55167.
255678,55167.
255679,55167.
255680,55167.
184631,2767.
184632,2767.
184633,2767.
184634,2767.
184635,2767.
184636,2767.
184637,2767.
184638,2767.
184639,2767.
184640,2767.
184641,2767.
184642,2767.
184607,2769.
184608,2769.
184609,2769.
184610,2769.
184611,2769.
184612,2769.
184613,2769.
184614,2769.
184615,2769.
184616,2769.
184617,2769.
184618,2769.
232167,1990.
232169,1990.
232170,1990.
232171,1990.
232172,1990.
232161,2014.
232162,2014.
232163,2014.
232164,2014.
232165,2014.
232166,2014.
232012,2407.
232013,2407.
232014,2407.
232015,2407.
232016,2407.
232017,2407.
232018,2407.
232019,2407.
232020,2407.
232021,2407.
232022,2407.
232023,2409.
232024,2409.
232025,2409.
232026,2409.
232027,2409.
232028,2409.
232029,2409.
232030,2409.
232031,2409.
232032,2409.
232033,2409.
232034,2409.
232077,2591.
232078,2591.
232079,2591.
232080,2591.
232081,2591.
232082,2591.
232083,2591.
232084,2591.
232085,2591.
232086,2591.
232087,2591.
232088,2591.
232185,900.
232186,900.
232187,900.
232188,900.
232189,900.
232190,900.
232191,900.
232192,900.
232193,900.
232194,900.
232195,900.
232196,900.
191718,60481.
191719,60481.
191720,60481.
191721,60481.
191722,60481.
191723,60481.
191724,60481.
191725,60481.
191726,60481.
191727,60481.
191728,60481.
191729,60481.
191730,60481.
191731,60481.
191732,60481.
194683,48044.
194684,48044.
194685,48044.
194686,48044.
194687,48044.
191987,5106.
191988,5106.
191989,5106.
191990,5106.
191991,5106.
191992,5106.
191993,5106.
191994,5106.
191995,5106.
198451,47009.
198452,47009.
198453,47009.
198454,47009.
198455,47009.
198456,47027.
198457,47027.
198458,47027.
198459,47027.
198460,47027.
192054,47034.
192055,47034.
192056,47034.
192057,47034.
192058,47034.
192059,47034.
192060,47034.
192061,47034.
192062,47034.
192063,47034.
194918,45030.
194919,45030.
194920,45030.
194921,45030.
194922,45030.
193001,45048.
193002,45048.
193003,45048.
193004,45048.
193005,45048.
193037,12009.
193038,12009.
193039,12009.
193040,12009.
193041,12009.
193042,12009.
193043,12009.
193044,12009.
193045,12009.
194943,40007.
193056,40007.
193057,40007.
193058,40007.
193059,40007.
193060,40038.
193061,40038.
193062,40038.
193063,40038.
193064,40038.
193065,40073.
193066,40073.
193067,40073.
193068,40073.
193069,40073.
198508,40095.
198509,40095.
198510,40095.
198511,40095.
198512,40095.
194944,40119.
194945,40119.
194946,40119.
194947,40119.
194948,40119.
198193,40139.
198194,40139.
198195,40139.
198196,40139.
198197,40139.
194949,40147.
194950,40147.
194951,40147.
194952,40147.
194953,40147.
194954,40148.
194955,40148.
194956,40148.
194957,40148.
198198,40148.
194958,40156.
194959,40156.
194960,40156.
194961,40156.
194962,40156.
198199,40163.
198200,40163.
198201,40163.
198202,40163.
198203,40163.
198204,42092.
198205,42092.
198206,42092.
198207,42092.
198208,42092.
198518,40165.
198519,40165.
198520,40165.
198521,40165.
198522,40165.
193197,42012.
193198,42012.
193199,42012.
193200,42012.
193201,42012.
198209,42013.
198210,42013.
198211,42013.
198212,42013.
198213,42013.
194990,42051.
194991,42051.
194992,42051.
194993,42051.
194994,42051.
193202,42076.
193203,42076.
193204,42076.
193205,42076.
193206,42076.
193207,42077.
193208,42077.
193209,42077.
193210,42077.
193211,42077.
194995,42091.
194996,42091.
194997,42091.
194998,42091.
194999,42091.
198523,42093.
198524,42093.
198525,42093.
198526,42093.
198527,42093.
193232,42060.
193233,42060.
193234,42060.
193235,42060.
193236,42060.
193237,45002.
193238,45002.
193239,45002.
193240,45002.
193241,45002.
198214,45064.
198215,45064.
198216,45064.
198217,45064.
198218,45064.
198219,45064.
198220,45064.
198221,45064.
198222,45064.
198223,45064.
193262,45019.
193263,45019.
193264,45019.
193265,45019.
193266,45019.
193267,45070.
193268,45070.
193269,45070.
193270,45070.
193271,45070.
198237,41047.
198238,41047.
198239,41047.
198240,41047.
198241,41047.
209004,48015.
209005,48015.
209006,48015.
209007,48015.
209008,48015.
205033,47003.
205034,47003.
205035,47003.
205040,47003.
205036,47003.
205041,47003.
205037,47003.
205042,47003.
205038,47003.
205043,47003.
205039,47003.
205044,47003.
205045,47003.
209260,48011.
209261,48011.
209262,48011.
209263,48011.
209264,48011.
207082,48038.
207083,48038.
207084,48038.
207085,48038.
207086,48038.
209275,48158.
209276,48158.
209277,48158.
209278,48158.
209279,48158.
209280,48158.
209281,48158.
209282,48158.
209283,48158.
209284,48158.
209265,48159.
209266,48159.
209267,48159.
209268,48159.
209269,48159.
207087,48166.
207088,48166.
207089,48166.
207090,48166.
207091,48166.
207092,48166.
207093,48166.
207094,48166.
207095,48166.
207096,48166.
209289,48177.
209290,48177.
209291,48177.
209292,48177.
209293,48177.
207109,48180.
207110,48180.
207111,48180.
207112,48180.
207113,48180.
209379,48151.
209380,48151.
209381,48151.
209382,48151.
209383,48151.
207464,48169.
207465,48169.
207466,48169.
207467,48169.
207468,48169.
207522,45003.
207523,45003.
207524,45003.
207525,45003.
207526,45003.
209391,45018.
